cod_produto,produto,valor_venda,custo_produto,lucro,nota_fiscal,email_cliente,data_criacao_pedido,data_venda,estado,tamanho,canal_venda,forma_pagamento,quantidade
1213,Camiseta Basica,361.51,167.18,194.33,50213,cliente213@email.com,2026-03-26,2026-03-27,PE,43,Online,Cartao,2
1214,Calca Jeans,262.78,140.04,122.74,50214,cliente214@email.com,2026-04-25,2026-04-27,PR,41,Loja,Pix,1
1215,Blusa Moletom,109.12,74.82,34.3,50215,cliente215@email.com,2026-04-16,2026-04-20,BA,42,Loja,Pix,3
1216,Blusa Moletom,286.08,152.38,133.7,50216,cliente216@email.com,2026-03-31,2026-04-05,RJ,43,Online,Cartao,3
1217,Bermuda,79.06,51.15,27.91,50217,cliente217@email.com,2026-02-28,2026-03-04,SC,43,Online,Cartao,3
1218,Bermuda,82.18,50.05,32.13,50218,cliente218@email.com,2026-03-30,2026-04-04,SP,41,Online,Pix,1
1219,Tenis Corrida,119.23,75.49,43.74,50219,cliente219@email.com,2026-01-13,2026-01-15,RJ,G,Loja,Cartao,4
1220,Tenis Corrida,347.93,221.17,126.76,50220,cliente220@email.com,2026-01-05,2026-01-10,BA,GG,Online,Cartao,4
1221,Blusa Moletom,385.21,157.6,227.61,50221,cliente221@email.com,2026-02-25,2026-02-26,RJ,P,Online,Pix,2
1222,Tenis Esportivo,309.25,159.85,149.4,50222,cliente222@email.com,2026-02-02,2026-02-07,MG,39,Loja,Pix,1
1223,Regata Esportiva,316.66,220.38,96.28,50223,cliente223@email.com,2026-04-28,2026-04-28,RS,41,Online,Pix,4
1224,Tenis Esportivo,253.72,114.89,138.83,50224,cliente224@email.com,2026-03-09,2026-03-14,PR,39,Online,Pix,5
1225,Tenis Corrida,76.97,30.82,46.15,50225,cliente225@email.com,2026-04-22,2026-04-24,PR,P,Loja,Cartao,2
1226,Tenis Esportivo,172.48,87.3,85.18,50226,cliente226@email.com,2026-03-16,2026-03-18,MG,43,Online,Boleto,3
1227,Calca Jeans,87.4,51.61,35.79,50227,cliente227@email.com,2026-03-30,2026-04-04,PE,G,Online,Pix,1
1228,Tenis Esportivo,166.08,102.91,63.17,50228,cliente228@email.com,2026-02-16,2026-02-19,MG,41,Loja,Boleto,2
1229,Tenis Esportivo,247.84,168.03,79.81,50229,cliente229@email.com,2026-02-22,2026-02-23,SP,43,Online,Cartao,4
1230,Tenis Corrida,167.93,72.66,95.27,50230,cliente230@email.com,2026-02-27,2026-02-28,RS,41,Online,Cartao,5
1231,Camiseta Basica,397.15,265.49,131.66,50231,cliente231@email.com,2026-04-12,2026-04-13,GO,41,Online,Boleto,2
1232,Blusa Moletom,246.12,125.87,120.25,50232,cliente232@email.com,2026-05-01,2026-05-06,GO,G,Loja,Pix,2
1233,Tenis Casual,145.57,63.07,82.5,50233,cliente233@email.com,2026-04-24,2026-04-28,SC,GG,Online,Cartao,4
1234,Calca Jeans,174.17,106.88,67.29,50234,cliente234@email.com,2026-04-01,2026-04-04,GO,39,Loja,Cartao,3
1235,Bermuda,160.67,102.06,58.61,50235,cliente235@email.com,2026-03-10,2026-03-15,SC,GG,Loja,Boleto,5
1236,Calca Jeans,369.22,226.03,143.19,50236,cliente236@email.com,2026-02-21,2026-02-22,SC,GG,Online,Cartao,2
1237,Tenis Corrida,335.63,136.29,199.34,50237,cliente237@email.com,2026-03-12,2026-03-12,MG,M,Online,Boleto,4
1238,Camiseta Basica,373.72,179.82,193.9,50238,cliente238@email.com,2026-04-20,2026-04-21,GO,39,Loja,Boleto,5
1239,Regata Esportiva,328.13,182.73,145.4,50239,cliente239@email.com,2026-04-24,2026-04-24,SC,G,Loja,Boleto,1
1240,Calca Jeans,222.53,143.6,78.93,50240,cliente240@email.com,2026-02-21,2026-02-25,PR,G,Online,Boleto,1
1241,Tenis Esportivo,373.64,239.34,134.3,50241,cliente241@email.com,2026-04-27,2026-04-29,PE,41,Online,Boleto,4
1242,Tenis Casual,355.59,157.36,198.23,50242,cliente242@email.com,2026-01-23,2026-01-24,SC,P,Online,Cartao,3
1243,Tenis Esportivo,392.07,252.68,139.39,50243,cliente243@email.com,2026-04-19,2026-04-24,PE,38,Loja,Boleto,3
1244,Camiseta Basica,131.79,82.73,49.06,50244,cliente244@email.com,2026-02-14,2026-02-16,PR,G,Online,Boleto,3
1245,Camiseta Basica,96.89,63.8,33.09,50245,cliente245@email.com,2026-02-27,2026-02-28,PR,40,Online,Boleto,4
1246,Blusa Moletom,342.07,167.69,174.38,50246,cliente246@email.com,2026-02-13,2026-02-18,SP,41,Online,Boleto,1
1247,Tenis Casual,51.05,21.82,29.23,50247,cliente247@email.com,2026-04-17,2026-04-21,RJ,41,Loja,Pix,5
1248,Camiseta Basica,359.11,227.73,131.38,50248,cliente248@email.com,2026-03-05,2026-03-05,SP,38,Loja,Cartao,5
1249,Bermuda,316.08,150.16,165.92,50249,cliente249@email.com,2026-03-14,2026-03-19,RJ,G,Loja,Cartao,3
1250,Bermuda,102.4,49.12,53.28,50250,cliente250@email.com,2026-03-11,2026-03-14,BA,P,Online,Boleto,3
1251,Camiseta Basica,313.54,214.81,98.73,50251,cliente251@email.com,2026-03-27,2026-03-30,CE,M,Online,Cartao,3
1252,Blusa Moletom,368.61,228.36,140.25,50252,cliente252@email.com,2026-01-22,2026-01-25,RJ,40,Online,Pix,2
1253,Blusa Moletom,300.44,144.5,155.94,50253,cliente253@email.com,2026-03-09,2026-03-11,RJ,M,Online,Boleto,3
1254,Tenis Esportivo,265.0,106.38,158.62,50254,cliente254@email.com,2026-04-28,2026-04-30,PE,G,Loja,Boleto,2
1255,Tenis Esportivo,245.45,104.72,140.73,50255,cliente255@email.com,2026-03-28,2026-04-01,CE,G,Online,Boleto,1
1256,Tenis Corrida,321.97,224.94,97.03,50256,cliente256@email.com,2026-02-12,2026-02-13,CE,43,Loja,Pix,3
1257,Regata Esportiva,243.56,163.24,80.32,50257,cliente257@email.com,2026-03-15,2026-03-20,RJ,GG,Loja,Pix,1
1258,Tenis Corrida,198.32,129.25,69.07,50258,cliente258@email.com,2026-05-01,2026-05-01,RJ,41,Loja,Boleto,4
1259,Blusa Moletom,133.89,61.2,72.69,50259,cliente259@email.com,2026-03-21,2026-03-23,CE,GG,Online,Boleto,1
1260,Tenis Casual,77.47,38.6,38.87,50260,cliente260@email.com,2026-02-10,2026-02-12,BA,P,Online,Boleto,2
1261,Tenis Casual,310.83,206.96,103.87,50261,cliente261@email.com,2026-01-19,2026-01-20,CE,M,Online,Boleto,4
1262,Tenis Esportivo,179.54,93.17,86.37,50262,cliente262@email.com,2026-04-17,2026-04-22,SP,40,Online,Pix,4
1263,Bermuda,201.65,104.2,97.45,50263,cliente263@email.com,2026-01-24,2026-01-26,GO,M,Loja,Pix,1
1264,Bermuda,312.85,191.58,121.27,50264,cliente264@email.com,2026-01-01,2026-01-06,PE,P,Online,Pix,4
1265,Bermuda,216.69,88.03,128.66,50265,cliente265@email.com,2026-02-23,2026-02-24,RS,39,Online,Cartao,1
1266,Camiseta Basica,202.2,119.27,82.93,50266,cliente266@email.com,2026-03-27,2026-03-29,PE,42,Loja,Cartao,1
1267,Tenis Casual,237.92,135.42,102.5,50267,cliente267@email.com,2026-01-17,2026-01-22,SP,38,Loja,Boleto,2
1268,Calca Jeans,264.71,156.81,107.9,50268,cliente268@email.com,2026-04-06,2026-04-08,PE,43,Loja,Boleto,1
1269,Tenis Esportivo,65.55,40.72,24.83,50269,cliente269@email.com,2026-02-16,2026-02-20,PR,38,Loja,Boleto,3
1270,Blusa Moletom,99.92,54.21,45.71,50270,cliente270@email.com,2026-02-10,2026-02-15,PR,43,Loja,Boleto,3
1271,Regata Esportiva,205.44,105.28,100.16,50271,cliente271@email.com,2026-04-11,2026-04-16,PR,42,Loja,Pix,5
1272,Calca Jeans,322.52,129.7,192.82,50272,cliente272@email.com,2026-02-08,2026-02-09,PE,39,Loja,Cartao,2
1273,Tenis Esportivo,320.92,155.08,165.84,50273,cliente273@email.com,2026-04-25,2026-04-30,MG,43,Online,Boleto,1
1274,Regata Esportiva,184.52,125.04,59.48,50274,cliente274@email.com,2026-03-23,2026-03-23,PR,P,Loja,Cartao,4
1275,Calca Jeans,334.21,187.53,146.68,50275,cliente275@email.com,2026-03-04,2026-03-06,PE,40,Loja,Pix,3
1276,Bermuda,357.53,214.76,142.77,50276,cliente276@email.com,2026-01-05,2026-01-07,PR,42,Online,Boleto,4
1277,Blusa Moletom,157.58,97.27,60.31,50277,cliente277@email.com,2026-03-19,2026-03-19,PE,39,Loja,Cartao,1
1278,Calca Jeans,92.94,64.71,28.23,50278,cliente278@email.com,2026-03-18,2026-03-21,SC,M,Loja,Boleto,3
1279,Tenis Corrida,194.0,117.01,76.99,50279,cliente279@email.com,2026-01-20,2026-01-23,SC,G,Loja,Boleto,5
1280,Bermuda,217.76,145.82,71.94,50280,cliente280@email.com,2026-04-30,2026-05-03,GO,P,Loja,Boleto,2
1281,Blusa Moletom,61.86,34.01,27.85,50281,cliente281@email.com,2026-04-11,2026-04-16,BA,40,Loja,Pix,1
1282,Tenis Casual,209.88,99.24,110.64,50282,cliente282@email.com,2026-01-25,2026-01-29,GO,P,Online,Boleto,1
1283,Blusa Moletom,131.59,84.07,47.52,50283,cliente283@email.com,2026-02-22,2026-02-23,GO,38,Loja,Cartao,2
1284,Bermuda,222.13,114.24,107.89,50284,cliente284@email.com,2026-04-19,2026-04-21,MG,43,Loja,Pix,4
1285,Tenis Casual,111.15,57.17,53.98,50285,cliente285@email.com,2026-04-21,2026-04-22,SC,39,Online,Cartao,5
1286,Bermuda,132.83,66.48,66.35,50286,cliente286@email.com,2026-02-22,2026-02-27,SC,M,Loja,Boleto,1
1287,Bermuda,109.41,71.1,38.31,50287,cliente287@email.com,2026-03-10,2026-03-14,RJ,43,Loja,Cartao,2
1288,Calca Jeans,56.37,27.99,28.38,50288,cliente288@email.com,2026-03-19,2026-03-20,MG,G,Online,Boleto,4
1289,Bermuda,98.07,63.35,34.72,50289,cliente289@email.com,2026-03-05,2026-03-09,RS,40,Online,Boleto,1
1290,Tenis Corrida,125.37,62.91,62.46,50290,cliente290@email.com,2026-02-16,2026-02-16,RJ,43,Loja,Boleto,2
1291,Blusa Moletom,251.13,101.23,149.9,50291,cliente291@email.com,2026-03-11,2026-03-12,BA,39,Online,Cartao,5
1292,Regata Esportiva,61.72,31.57,30.15,50292,cliente292@email.com,2026-03-21,2026-03-25,SC,41,Loja,Pix,5
1293,Blusa Moletom,203.07,122.23,80.84,50293,cliente293@email.com,2026-04-28,2026-04-29,PE,P,Loja,Pix,2
1294,Camiseta Basica,334.04,199.16,134.88,50294,cliente294@email.com,2026-04-03,2026-04-08,PE,42,Online,Cartao,5
1295,Regata Esportiva,302.26,179.48,122.78,50295,cliente295@email.com,2026-03-05,2026-03-07,PR,38,Loja,Pix,5
1296,Camiseta Basica,181.99,106.12,75.87,50296,cliente296@email.com,2026-03-12,2026-03-14,CE,GG,Online,Cartao,2
1297,Bermuda,173.83,82.73,91.1,50297,cliente297@email.com,2026-02-25,2026-03-02,PR,P,Online,Pix,4
1298,Bermuda,356.66,201.21,155.45,50298,cliente298@email.com,2026-02-13,2026-02-18,PE,40,Loja,Boleto,5
1299,Blusa Moletom,394.85,174.8,220.05,50299,cliente299@email.com,2026-02-08,2026-02-12,PE,39,Online,Pix,1
1300,Tenis Corrida,393.18,182.62,210.56,50300,cliente300@email.com,2026-02-22,2026-02-25,BA,GG,Loja,Pix,1
1301,Bermuda,80.91,33.31,47.6,50301,cliente301@email.com,2026-01-27,2026-01-27,BA,40,Loja,Cartao,4
1302,Blusa Moletom,224.77,146.22,78.55,50302,cliente302@email.com,2026-04-20,2026-04-21,PE,42,Online,Pix,1
1303,Tenis Casual,368.35,154.46,213.89,50303,cliente303@email.com,2026-04-30,2026-05-04,PR,38,Loja,Boleto,3
1304,Tenis Casual,82.21,38.14,44.07,50304,cliente304@email.com,2026-01-31,2026-02-03,RJ,38,Loja,Cartao,3
1305,Tenis Esportivo,394.77,168.41,226.36,50305,cliente305@email.com,2026-01-29,2026-01-31,RJ,P,Online,Cartao,5
1306,Blusa Moletom,359.22,162.6,196.62,50306,cliente306@email.com,2026-02-16,2026-02-17,PR,43,Loja,Boleto,3
1307,Regata Esportiva,298.83,198.83,100.0,50307,cliente307@email.com,2026-05-01,2026-05-02,RJ,M,Online,Cartao,5
1308,Camiseta Basica,381.59,161.59,220.0,50308,cliente308@email.com,2026-01-10,2026-01-10,PE,G,Online,Pix,4
1309,Tenis Casual,298.83,193.44,105.39,50309,cliente309@email.com,2026-04-13,2026-04-13,MG,GG,Loja,Boleto,3
1310,Bermuda,303.99,143.21,160.78,50310,cliente310@email.com,2026-04-24,2026-04-26,SC,39,Online,Cartao,3
1311,Tenis Casual,72.01,50.09,21.92,50311,cliente311@email.com,2026-01-07,2026-01-11,RS,39,Loja,Pix,1
1312,Tenis Esportivo,52.81,21.13,31.68,50312,cliente312@email.com,2026-02-25,2026-02-28,SC,G,Loja,Pix,1
1313,Tenis Casual,398.65,258.03,140.62,50313,cliente313@email.com,2026-04-11,2026-04-11,CE,43,Online,Pix,3
1314,Bermuda,253.76,164.19,89.57,50314,cliente314@email.com,2026-02-22,2026-02-27,GO,GG,Online,Boleto,2
1315,Tenis Esportivo,95.35,61.92,33.43,50315,cliente315@email.com,2026-01-08,2026-01-09,GO,43,Loja,Pix,2
1316,Tenis Corrida,230.72,94.21,136.51,50316,cliente316@email.com,2026-01-09,2026-01-11,PR,GG,Online,Cartao,3
1317,Regata Esportiva,216.17,101.95,114.22,50317,cliente317@email.com,2026-03-25,2026-03-27,BA,41,Loja,Boleto,1
1318,Bermuda,52.14,23.56,28.58,50318,cliente318@email.com,2026-02-07,2026-02-07,CE,38,Loja,Boleto,4
1319,Regata Esportiva,366.38,165.08,201.3,50319,cliente319@email.com,2026-02-09,2026-02-14,RJ,38,Online,Boleto,4
1320,Tenis Casual,171.11,78.18,92.93,50320,cliente320@email.com,2026-02-04,2026-02-07,PE,GG,Online,Pix,2
1321,Regata Esportiva,77.1,35.94,41.16,50321,cliente321@email.com,2026-02-26,2026-02-26,PE,43,Online,Boleto,5
1322,Tenis Casual,122.04,83.44,38.6,50322,cliente322@email.com,2026-02-03,2026-02-06,RJ,43,Loja,Boleto,1
1323,Regata Esportiva,162.85,113.92,48.93,50323,cliente323@email.com,2026-02-27,2026-03-01,SP,41,Online,Boleto,3
1324,Bermuda,96.46,44.1,52.36,50324,cliente324@email.com,2026-04-02,2026-04-05,GO,GG,Loja,Cartao,3
1325,Bermuda,304.01,175.3,128.71,50325,cliente325@email.com,2026-03-26,2026-03-29,PE,P,Online,Boleto,2
1326,Tenis Casual,338.72,206.59,132.13,50326,cliente326@email.com,2026-01-12,2026-01-17,SP,M,Online,Cartao,5
1327,Tenis Corrida,319.28,175.73,143.55,50327,cliente327@email.com,2026-03-14,2026-03-18,SC,M,Online,Cartao,4
1328,Regata Esportiva,309.31,211.13,98.18,50328,cliente328@email.com,2026-03-22,2026-03-24,PR,40,Online,Cartao,3
1329,Blusa Moletom,297.67,159.27,138.4,50329,cliente329@email.com,2026-03-05,2026-03-09,SC,P,Loja,Cartao,3
1330,Bermuda,73.03,50.61,22.42,50330,cliente330@email.com,2026-02-20,2026-02-21,BA,41,Loja,Boleto,5
1331,Tenis Esportivo,65.86,36.5,29.36,50331,cliente331@email.com,2026-01-19,2026-01-24,RJ,40,Loja,Cartao,4
1332,Regata Esportiva,236.87,140.46,96.41,50332,cliente332@email.com,2026-02-09,2026-02-14,CE,GG,Loja,Boleto,4
1333,Bermuda,327.8,154.05,173.75,50333,cliente333@email.com,2026-01-24,2026-01-27,PE,M,Loja,Boleto,3
1334,Bermuda,318.69,169.82,148.87,50334,cliente334@email.com,2026-03-14,2026-03-19,RS,38,Loja,Boleto,1
1335,Bermuda,261.47,162.5,98.97,50335,cliente335@email.com,2026-02-03,2026-02-04,SP,43,Online,Boleto,3
1336,Regata Esportiva,120.13,50.09,70.04,50336,cliente336@email.com,2026-03-10,2026-03-15,RJ,42,Loja,Boleto,5
1337,Bermuda,83.95,43.98,39.97,50337,cliente337@email.com,2026-02-03,2026-02-06,GO,39,Online,Cartao,4
1338,Calca Jeans,128.28,79.79,48.49,50338,cliente338@email.com,2026-03-19,2026-03-21,GO,P,Online,Cartao,3
1339,Tenis Corrida,347.6,238.43,109.17,50339,cliente339@email.com,2026-03-04,2026-03-05,PE,40,Online,Pix,1
1340,Blusa Moletom,197.72,112.06,85.66,50340,cliente340@email.com,2026-01-22,2026-01-26,SP,38,Online,Boleto,1
1341,Blusa Moletom,62.62,35.12,27.5,50341,cliente341@email.com,2026-02-11,2026-02-11,PE,G,Loja,Cartao,3
1342,Tenis Casual,118.37,72.67,45.7,50342,cliente342@email.com,2026-03-05,2026-03-05,SP,M,Online,Pix,3
1343,Blusa Moletom,65.02,42.7,22.32,50343,cliente343@email.com,2026-03-16,2026-03-16,PE,GG,Loja,Cartao,2
1344,Tenis Casual,324.98,221.77,103.21,50344,cliente344@email.com,2026-02-11,2026-02-12,BA,42,Online,Boleto,3
1345,Regata Esportiva,347.01,239.87,107.14,50345,cliente345@email.com,2026-01-18,2026-01-18,CE,M,Online,Pix,3
1346,Tenis Casual,77.14,38.92,38.22,50346,cliente346@email.com,2026-04-17,2026-04-20,SC,40,Loja,Boleto,4
1347,Tenis Corrida,190.16,79.76,110.4,50347,cliente347@email.com,2026-01-21,2026-01-25,PE,41,Online,Pix,3
1348,Camiseta Basica,378.89,166.45,212.44,50348,cliente348@email.com,2026-01-10,2026-01-14,PE,38,Online,Boleto,2
1349,Blusa Moletom,325.64,224.44,101.2,50349,cliente349@email.com,2026-02-08,2026-02-12,CE,40,Loja,Cartao,5
1350,Calca Jeans,390.78,170.99,219.79,50350,cliente350@email.com,2026-01-10,2026-01-11,PR,43,Online,Cartao,5
1351,Tenis Casual,200.63,81.47,119.16,50351,cliente351@email.com,2026-04-11,2026-04-13,MG,43,Online,Cartao,1
1352,Camiseta Basica,221.31,88.77,132.54,50352,cliente352@email.com,2026-03-31,2026-04-01,MG,39,Loja,Cartao,3
1353,Camiseta Basica,175.55,114.48,61.07,50353,cliente353@email.com,2026-04-17,2026-04-21,BA,38,Loja,Cartao,1
1354,Camiseta Basica,305.44,128.53,176.91,50354,cliente354@email.com,2026-02-15,2026-02-17,PR,G,Loja,Boleto,5
1355,Calca Jeans,124.3,77.54,46.76,50355,cliente355@email.com,2026-03-08,2026-03-10,BA,41,Online,Pix,5
1356,Bermuda,219.47,90.86,128.61,50356,cliente356@email.com,2026-04-28,2026-05-03,GO,G,Loja,Cartao,1
1357,Tenis Esportivo,249.4,107.95,141.45,50357,cliente357@email.com,2026-01-06,2026-01-09,GO,43,Loja,Boleto,5
1358,Tenis Esportivo,232.39,144.37,88.02,50358,cliente358@email.com,2026-02-01,2026-02-01,GO,40,Online,Cartao,2
1359,Tenis Esportivo,122.06,49.3,72.76,50359,cliente359@email.com,2026-03-21,2026-03-22,PR,M,Online,Boleto,4
1360,Camiseta Basica,166.54,90.73,75.81,50360,cliente360@email.com,2026-04-09,2026-04-10,SC,42,Loja,Boleto,1
1361,Blusa Moletom,369.43,185.86,183.57,50361,cliente361@email.com,2026-02-13,2026-02-16,GO,39,Online,Boleto,1
1362,Regata Esportiva,66.61,37.98,28.63,50362,cliente362@email.com,2026-04-01,2026-04-04,BA,43,Online,Cartao,1
1363,Camiseta Basica,345.07,169.74,175.33,50363,cliente363@email.com,2026-04-04,2026-04-09,RJ,42,Online,Cartao,1
1364,Camiseta Basica,112.18,60.26,51.92,50364,cliente364@email.com,2026-01-20,2026-01-24,GO,GG,Online,Pix,1
1365,Tenis Esportivo,222.33,90.21,132.12,50365,cliente365@email.com,2026-04-14,2026-04-18,SP,G,Online,Boleto,5
1366,Blusa Moletom,348.92,158.13,190.79,50366,cliente366@email.com,2026-03-29,2026-04-03,SP,42,Online,Pix,5
1367,Tenis Casual,186.75,100.14,86.61,50367,cliente367@email.com,2026-02-15,2026-02-19,SC,40,Loja,Cartao,2
1368,Tenis Esportivo,240.27,159.54,80.73,50368,cliente368@email.com,2026-02-03,2026-02-05,RS,38,Online,Boleto,2
1369,Calca Jeans,398.91,203.75,195.16,50369,cliente369@email.com,2026-03-28,2026-04-02,CE,P,Online,Pix,2
1370,Calca Jeans,379.38,250.71,128.67,50370,cliente370@email.com,2026-04-29,2026-04-29,RJ,42,Online,Pix,1
1371,Regata Esportiva,356.65,174.88,181.77,50371,cliente371@email.com,2026-02-10,2026-02-13,MG,43,Online,Cartao,4
1372,Calca Jeans,62.8,25.59,37.21,50372,cliente372@email.com,2026-03-17,2026-03-22,PR,41,Loja,Pix,5
1373,Bermuda,277.55,151.97,125.58,50373,cliente373@email.com,2026-01-25,2026-01-29,PR,38,Online,Pix,2
1374,Blusa Moletom,207.78,119.55,88.23,50374,cliente374@email.com,2026-01-02,2026-01-04,SP,40,Online,Pix,2
1375,Camiseta Basica,231.61,113.65,117.96,50375,cliente375@email.com,2026-02-17,2026-02-17,RJ,38,Online,Pix,1
1376,Regata Esportiva,182.58,75.44,107.14,50376,cliente376@email.com,2026-01-14,2026-01-15,RJ,G,Online,Cartao,2
1377,Calca Jeans,132.6,78.43,54.17,50377,cliente377@email.com,2026-04-20,2026-04-21,MG,42,Online,Pix,5
1378,Calca Jeans,75.58,40.4,35.18,50378,cliente378@email.com,2026-03-05,2026-03-07,RS,40,Online,Boleto,3
1379,Tenis Corrida,302.86,158.49,144.37,50379,cliente379@email.com,2026-03-03,2026-03-08,MG,M,Loja,Pix,5
1380,Tenis Corrida,335.88,177.34,158.54,50380,cliente380@email.com,2026-04-21,2026-04-22,PE,39,Online,Boleto,2
1381,Blusa Moletom,202.12,134.8,67.32,50381,cliente381@email.com,2026-04-24,2026-04-27,CE,GG,Online,Boleto,2
1382,Camiseta Basica,373.71,159.21,214.5,50382,cliente382@email.com,2026-02-24,2026-02-26,PR,GG,Online,Pix,1
1383,Tenis Esportivo,235.86,99.78,136.08,50383,cliente383@email.com,2026-02-10,2026-02-10,BA,41,Online,Boleto,2
1384,Tenis Casual,381.03,265.91,115.12,50384,cliente384@email.com,2026-01-17,2026-01-17,CE,43,Loja,Cartao,4
1385,Calca Jeans,95.54,55.86,39.68,50385,cliente385@email.com,2026-03-15,2026-03-19,CE,39,Online,Pix,3
1386,Camiseta Basica,299.98,163.53,136.45,50386,cliente386@email.com,2026-04-10,2026-04-13,SC,43,Loja,Pix,1
1387,Tenis Esportivo,241.83,141.97,99.86,50387,cliente387@email.com,2026-04-21,2026-04-21,BA,M,Loja,Pix,2
1388,Blusa Moletom,260.45,125.65,134.8,50388,cliente388@email.com,2026-04-04,2026-04-09,SC,GG,Loja,Boleto,3
1389,Calca Jeans,374.78,200.96,173.82,50389,cliente389@email.com,2026-02-27,2026-03-04,SP,GG,Online,Boleto,1
1390,Regata Esportiva,143.4,93.39,50.01,50390,cliente390@email.com,2026-04-06,2026-04-09,PE,40,Loja,Cartao,1
1391,Camiseta Basica,149.81,63.83,85.98,50391,cliente391@email.com,2026-02-08,2026-02-11,BA,40,Online,Pix,4
1392,Blusa Moletom,240.31,138.87,101.44,50392,cliente392@email.com,2026-03-04,2026-03-06,BA,M,Loja,Cartao,3
1393,Tenis Esportivo,383.03,208.12,174.91,50393,cliente393@email.com,2026-04-23,2026-04-26,GO,M,Loja,Boleto,4
1394,Regata Esportiva,236.22,133.21,103.01,50394,cliente394@email.com,2026-03-15,2026-03-19,RJ,39,Online,Pix,5
1395,Tenis Esportivo,181.94,86.92,95.02,50395,cliente395@email.com,2026-04-30,2026-05-03,PR,42,Online,Cartao,3
1396,Tenis Corrida,355.03,172.28,182.75,50396,cliente396@email.com,2026-01-01,2026-01-04,BA,41,Loja,Cartao,4
1397,Tenis Esportivo,325.53,169.02,156.51,50397,cliente397@email.com,2026-02-27,2026-03-03,GO,40,Online,Pix,1
1398,Bermuda,235.37,122.33,113.04,50398,cliente398@email.com,2026-03-06,2026-03-09,BA,38,Online,Cartao,2
1399,Calca Jeans,189.91,128.62,61.29,50399,cliente399@email.com,2026-01-10,2026-01-14,PR,39,Online,Boleto,5
1400,Blusa Moletom,350.59,244.72,105.87,50400,cliente400@email.com,2026-01-20,2026-01-23,CE,41,Loja,Boleto,3
1401,Tenis Casual,342.02,230.44,111.58,50401,cliente401@email.com,2026-01-15,2026-01-18,RS,GG,Loja,Boleto,1
1402,Blusa Moletom,381.32,172.28,209.04,50402,cliente402@email.com,2026-03-17,2026-03-22,PR,42,Loja,Pix,5
1403,Blusa Moletom,163.27,112.12,51.15,50403,cliente403@email.com,2026-02-24,2026-02-26,SP,40,Loja,Cartao,3
1404,Tenis Casual,202.14,138.18,63.96,50404,cliente404@email.com,2026-01-04,2026-01-08,GO,GG,Online,Cartao,4
1405,Blusa Moletom,213.9,98.98,114.92,50405,cliente405@email.com,2026-01-28,2026-01-30,CE,43,Online,Cartao,3
1406,Camiseta Basica,278.94,175.0,103.94,50406,cliente406@email.com,2026-04-05,2026-04-05,RJ,P,Loja,Boleto,1
1407,Camiseta Basica,256.74,139.57,117.17,50407,cliente407@email.com,2026-04-12,2026-04-14,SP,42,Online,Boleto,4
1408,Tenis Esportivo,65.71,37.75,27.96,50408,cliente408@email.com,2026-02-12,2026-02-17,RJ,40,Loja,Boleto,4
1409,Camiseta Basica,216.91,139.1,77.81,50409,cliente409@email.com,2026-01-11,2026-01-15,SP,38,Loja,Cartao,3
1410,Tenis Esportivo,138.25,77.34,60.91,50410,cliente410@email.com,2026-04-10,2026-04-15,SP,40,Loja,Cartao,5
1411,Tenis Corrida,296.71,161.1,135.61,50411,cliente411@email.com,2026-03-04,2026-03-05,BA,P,Loja,Cartao,5
1412,Calca Jeans,78.01,39.2,38.81,50412,cliente412@email.com,2026-03-30,2026-03-30,MG,41,Online,Cartao,5
1413,Tenis Esportivo,320.99,217.02,103.97,50413,cliente413@email.com,2026-03-26,2026-03-27,RJ,GG,Online,Cartao,2
1414,Tenis Corrida,52.08,32.28,19.8,50414,cliente414@email.com,2026-02-14,2026-02-19,BA,GG,Loja,Cartao,3
1415,Camiseta Basica,325.38,167.98,157.4,50415,cliente415@email.com,2026-02-07,2026-02-12,RS,42,Online,Cartao,1
1416,Camiseta Basica,153.87,65.65,88.22,50416,cliente416@email.com,2026-03-13,2026-03-15,SP,42,Online,Pix,4
1417,Tenis Casual,384.01,231.42,152.59,50417,cliente417@email.com,2026-02-19,2026-02-23,SC,42,Loja,Boleto,2
1418,Blusa Moletom,370.62,184.49,186.13,50418,cliente418@email.com,2026-04-11,2026-04-12,SP,M,Loja,Pix,4
1419,Calca Jeans,59.35,38.83,20.52,50419,cliente419@email.com,2026-04-28,2026-05-02,GO,38,Online,Cartao,1
